Country/Region,Code,Date,people_fully_vaccinated_per_hundred,people_not_vaccinated_per_hundred,145609-annotations
Dominican Republic,DOM,5/11/2021,7.44,92.56,
Dominican Republic,DOM,5/12/2021,7.46,92.54,
Dominican Republic,DOM,5/13/2021,7.47,92.53,
Dominican Republic,DOM,5/14/2021,7.49,92.51,
Dominican Republic,DOM,5/15/2021,7.49,92.51,
Dominican Republic,DOM,5/16/2021,7.49,92.51,
Dominican Republic,DOM,5/18/2021,7.54,92.46,
Dominican Republic,DOM,5/19/2021,7.57,92.43,
Dominican Republic,DOM,5/20/2021,7.72,92.28,
Dominican Republic,DOM,5/21/2021,7.96,92.04,
Dominican Republic,DOM,5/22/2021,8.03,91.97,
Dominican Republic,DOM,5/23/2021,8.06,91.94,
Dominican Republic,DOM,5/24/2021,8.33,91.67,
Dominican Republic,DOM,5/25/2021,8.62,91.38,
Dominican Republic,DOM,5/26/2021,8.91,91.09,
Dominican Republic,DOM,5/27/2021,9.19,90.81,
Dominican Republic,DOM,5/28/2021,9.44,90.56,
Dominican Republic,DOM,5/29/2021,9.5,90.5,
Dominican Republic,DOM,5/30/2021,9.52,90.48,
Dominican Republic,DOM,5/31/2021,9.93,90.07,
Dominican Republic,DOM,6/1/2021,10.43,89.57,
Dominican Republic,DOM,6/2/2021,10.97,89.03,
Dominican Republic,DOM,6/3/2021,11.24,88.76,
Dominican Republic,DOM,6/4/2021,11.89,88.11,
Dominican Republic,DOM,6/5/2021,12.15,87.85,
Dominican Republic,DOM,6/6/2021,12.31,87.69,
Dominican Republic,DOM,6/7/2021,13.19,86.81,
Dominican Republic,DOM,6/8/2021,14.28,85.72,
Dominican Republic,DOM,6/9/2021,15.41,84.59,
Dominican Republic,DOM,6/10/2021,16.68,83.32,
Dominican Republic,DOM,6/11/2021,17.76,82.24,
Dominican Republic,DOM,6/12/2021,18.06,81.94,
Dominican Republic,DOM,6/13/2021,18.19,81.81,
Dominican Republic,DOM,6/14/2021,19.15,80.85,
Dominican Republic,DOM,6/15/2021,19.96,80.04,
Dominican Republic,DOM,6/16/2021,20.56,79.44,
Dominican Republic,DOM,6/17/2021,21.28,78.72,
Dominican Republic,DOM,6/18/2021,22.03,77.97,
Dominican Republic,DOM,6/19/2021,22.39,77.61,
Dominican Republic,DOM,6/20/2021,22.56,77.44,
Dominican Republic,DOM,6/21/2021,23.25,76.75,
Dominican Republic,DOM,6/22/2021,23.83,76.17,
Dominican Republic,DOM,6/23/2021,24.25,75.75,
Dominican Republic,DOM,6/24/2021,24.58,75.42,
Dominican Republic,DOM,6/25/2021,24.82,75.18,
Dominican Republic,DOM,6/26/2021,24.9,75.1,
Dominican Republic,DOM,6/27/2021,24.94,75.06,
Dominican Republic,DOM,6/28/2021,25.29,74.71,
Dominican Republic,DOM,6/29/2021,25.82,74.18,
Dominican Republic,DOM,6/30/2021,26.41,73.59,
Dominican Republic,DOM,7/3/2021,27.92,72.08,
Dominican Republic,DOM,7/4/2021,28.2,71.8,
Dominican Republic,DOM,7/5/2021,29.14,70.86,
Dominican Republic,DOM,7/6/2021,30.12,69.88,
Dominican Republic,DOM,7/7/2021,31.07,68.93,
Dominican Republic,DOM,7/8/2021,31.67,68.33,
Dominican Republic,DOM,7/9/2021,32.09,67.91,
Dominican Republic,DOM,7/10/2021,32.28,67.72,
Dominican Republic,DOM,7/11/2021,32.39,67.61,
Dominican Republic,DOM,7/12/2021,32.63,67.37,
Dominican Republic,DOM,7/13/2021,32.9,67.1,
Dominican Republic,DOM,7/14/2021,33.14,66.86,
Dominican Republic,DOM,7/15/2021,33.39,66.61,
Dominican Republic,DOM,7/16/2021,33.71,66.29,
Dominican Republic,DOM,7/17/2021,33.9,66.1,
Dominican Republic,DOM,7/18/2021,33.99,66.01,
Dominican Republic,DOM,7/19/2021,34.51,65.49,
Dominican Republic,DOM,7/20/2021,35.03,64.97,
Dominican Republic,DOM,7/21/2021,35.55,64.45,
Dominican Republic,DOM,7/22/2021,36.01,63.99,
Dominican Republic,DOM,7/23/2021,36.38,63.62,
Dominican Republic,DOM,7/24/2021,36.48,63.52,
Dominican Republic,DOM,7/25/2021,36.51,63.49,
Dominican Republic,DOM,7/26/2021,36.85,63.15,
Dominican Republic,DOM,7/27/2021,37.33,62.67,
Dominican Republic,DOM,7/28/2021,37.79,62.21,
Dominican Republic,DOM,7/29/2021,38.11,61.89,
Dominican Republic,DOM,7/30/2021,38.4,61.6,
Dominican Republic,DOM,7/31/2021,38.49,61.51,
Dominican Republic,DOM,8/1/2021,38.52,61.48,
Dominican Republic,DOM,8/2/2021,38.81,61.19,
Dominican Republic,DOM,8/3/2021,39.1,60.9,
Dominican Republic,DOM,8/4/2021,39.37,60.63,
Dominican Republic,DOM,8/5/2021,39.6,60.4,
Dominican Republic,DOM,8/6/2021,39.79,60.21,
Dominican Republic,DOM,8/7/2021,39.86,60.14,
Dominican Republic,DOM,8/8/2021,39.89,60.11,
Dominican Republic,DOM,8/9/2021,40.09,59.91,
Dominican Republic,DOM,8/10/2021,40.32,59.68,
Dominican Republic,DOM,8/11/2021,40.44,59.56,
Dominican Republic,DOM,8/12/2021,40.52,59.48,
Dominican Republic,DOM,8/13/2021,40.67,59.33,
Dominican Republic,DOM,8/14/2021,40.73,59.27,
Dominican Republic,DOM,8/15/2021,40.74,59.26,
Dominican Republic,DOM,8/16/2021,40.75,59.25,
Dominican Republic,DOM,8/17/2021,40.91,59.09,
Dominican Republic,DOM,8/18/2021,41.09,58.91,
Dominican Republic,DOM,8/19/2021,41.27,58.73,
Dominican Republic,DOM,8/20/2021,41.4,58.6,
Dominican Republic,DOM,8/21/2021,41.45,58.55,
Dominican Republic,DOM,8/22/2021,41.48,58.52,
Dominican Republic,DOM,8/23/2021,41.62,58.38,
Dominican Republic,DOM,8/24/2021,41.78,58.22,
Dominican Republic,DOM,8/25/2021,41.94,58.06,
Dominican Republic,DOM,8/26/2021,42.08,57.92,
Dominican Republic,DOM,8/27/2021,42.21,57.79,
Dominican Republic,DOM,8/28/2021,42.25,57.75,
Dominican Republic,DOM,8/29/2021,42.27,57.73,
Dominican Republic,DOM,8/30/2021,42.39,57.61,
Dominican Republic,DOM,8/31/2021,42.53,57.47,
Dominican Republic,DOM,9/1/2021,42.65,57.35,
Dominican Republic,DOM,9/2/2021,42.76,57.24,
Dominican Republic,DOM,9/3/2021,42.86,57.14,
Dominican Republic,DOM,9/4/2021,42.9,57.1,
Dominican Republic,DOM,9/5/2021,42.91,57.09,
Dominican Republic,DOM,9/6/2021,43,57,
Dominican Republic,DOM,9/7/2021,43.1,56.9,
Dominican Republic,DOM,9/8/2021,43.21,56.79,
Dominican Republic,DOM,9/9/2021,43.32,56.68,
Dominican Republic,DOM,9/10/2021,43.41,56.59,
Dominican Republic,DOM,9/11/2021,43.44,56.56,
Dominican Republic,DOM,9/12/2021,43.45,56.55,
Dominican Republic,DOM,9/13/2021,43.54,56.46,
Dominican Republic,DOM,9/14/2021,43.64,56.36,
Dominican Republic,DOM,9/15/2021,43.74,56.26,
Dominican Republic,DOM,9/16/2021,43.84,56.16,
Dominican Republic,DOM,9/17/2021,43.94,56.06,
Dominican Republic,DOM,9/18/2021,43.97,56.03,
Dominican Republic,DOM,9/19/2021,43.99,56.01,
Dominican Republic,DOM,9/20/2021,44.08,55.92,
Dominican Republic,DOM,9/21/2021,44.18,55.82,
Dominican Republic,DOM,9/22/2021,44.28,55.72,
Dominican Republic,DOM,9/23/2021,44.37,55.63,
Dominican Republic,DOM,9/24/2021,44.39,55.61,
Dominican Republic,DOM,9/25/2021,44.42,55.58,
Dominican Republic,DOM,9/26/2021,44.44,55.56,
Dominican Republic,DOM,9/27/2021,44.53,55.47,
Dominican Republic,DOM,9/28/2021,44.62,55.38,
Dominican Republic,DOM,9/29/2021,44.71,55.29,
Dominican Republic,DOM,9/30/2021,44.81,55.19,
Dominican Republic,DOM,10/1/2021,44.89,55.11,
Dominican Republic,DOM,10/2/2021,44.92,55.08,
Dominican Republic,DOM,10/3/2021,44.93,55.07,
Dominican Republic,DOM,10/4/2021,45,55,
Dominican Republic,DOM,10/5/2021,45.08,54.92,
Dominican Republic,DOM,10/6/2021,45.16,54.84,
Dominican Republic,DOM,10/7/2021,45.25,54.75,
Dominican Republic,DOM,10/8/2021,45.33,54.67,
Dominican Republic,DOM,10/9/2021,45.38,54.62,
Dominican Republic,DOM,10/10/2021,45.4,54.6,
Dominican Republic,DOM,10/11/2021,45.54,54.46,
Dominican Republic,DOM,10/12/2021,45.71,54.29,
Dominican Republic,DOM,10/13/2021,45.89,54.11,
Dominican Republic,DOM,10/14/2021,46.1,53.9,
Dominican Republic,DOM,10/15/2021,46.3,53.7,
Dominican Republic,DOM,10/16/2021,46.4,53.6,
Dominican Republic,DOM,10/17/2021,46.45,53.55,
Dominican Republic,DOM,10/18/2021,46.75,53.25,
Dominican Republic,DOM,10/19/2021,47.09,52.91,
Dominican Republic,DOM,10/20/2021,47.39,52.61,
Dominican Republic,DOM,10/21/2021,47.66,52.34,
Dominican Republic,DOM,10/22/2021,47.86,52.14,
Dominican Republic,DOM,10/23/2021,47.93,52.07,
Dominican Republic,DOM,10/24/2021,47.96,52.04,
Dominican Republic,DOM,10/25/2021,48.11,51.89,
Dominican Republic,DOM,10/26/2021,48.26,51.74,
Dominican Republic,DOM,10/27/2021,48.38,51.62,
Dominican Republic,DOM,10/28/2021,48.49,51.51,
Dominican Republic,DOM,10/29/2021,48.57,51.43,
Dominican Republic,DOM,10/30/2021,48.61,51.39,
Dominican Republic,DOM,10/31/2021,48.62,51.38,
Dominican Republic,DOM,11/1/2021,48.72,51.28,
Dominican Republic,DOM,11/2/2021,48.83,51.17,
Dominican Republic,DOM,11/3/2021,48.93,51.07,
Dominican Republic,DOM,11/4/2021,49.04,50.96,
Dominican Republic,DOM,11/5/2021,49.14,50.86,
Dominican Republic,DOM,11/6/2021,49.16,50.84,
Dominican Republic,DOM,11/7/2021,49.18,50.82,
Dominican Republic,DOM,11/8/2021,49.31,50.69,
Dominican Republic,DOM,11/9/2021,49.46,50.54,
Dominican Republic,DOM,11/10/2021,49.6,50.4,
Dominican Republic,DOM,11/11/2021,49.74,50.26,
Dominican Republic,DOM,11/12/2021,49.85,50.15,
Dominican Republic,DOM,11/13/2021,49.9,50.1,
Dominican Republic,DOM,11/14/2021,49.92,50.08,
Dominican Republic,DOM,11/15/2021,50.04,49.96,
Dominican Republic,DOM,11/16/2021,50.19,49.81,
Dominican Republic,DOM,11/17/2021,50.31,49.69,
Dominican Republic,DOM,11/19/2021,50.48,49.52,
Dominican Republic,DOM,11/20/2021,50.51,49.49,
Dominican Republic,DOM,11/21/2021,50.53,49.47,
Dominican Republic,DOM,11/22/2021,50.63,49.37,
Dominican Republic,DOM,11/23/2021,50.74,49.26,
Dominican Republic,DOM,11/24/2021,50.81,49.19,
Dominican Republic,DOM,11/25/2021,50.88,49.12,
Dominican Republic,DOM,11/26/2021,50.95,49.05,
Dominican Republic,DOM,11/27/2021,50.97,49.03,
Dominican Republic,DOM,11/28/2021,50.98,49.02,
Dominican Republic,DOM,11/29/2021,51.06,48.94,
Dominican Republic,DOM,11/30/2021,51.14,48.86,
Dominican Republic,DOM,12/1/2021,51.2,48.8,
Dominican Republic,DOM,12/2/2021,51.22,48.78,
Dominican Republic,DOM,12/3/2021,51.28,48.72,
Dominican Republic,DOM,12/4/2021,51.31,48.69,
Dominican Republic,DOM,12/5/2021,51.31,48.69,
Dominican Republic,DOM,12/6/2021,51.37,48.63,
Dominican Republic,DOM,12/7/2021,51.43,48.57,
Dominican Republic,DOM,12/8/2021,51.49,48.51,
Dominican Republic,DOM,12/10/2021,51.59,48.41,
Dominican Republic,DOM,12/11/2021,51.6,48.4,
Dominican Republic,DOM,12/12/2021,51.6,48.4,
Dominican Republic,DOM,12/13/2021,51.65,48.35,
Dominican Republic,DOM,12/14/2021,51.7,48.3,
Dominican Republic,DOM,12/15/2021,51.74,48.26,
Dominican Republic,DOM,12/16/2021,51.78,48.22,
Dominican Republic,DOM,12/17/2021,51.83,48.17,
Dominican Republic,DOM,12/18/2021,51.84,48.16,
Dominican Republic,DOM,12/19/2021,51.84,48.16,
Dominican Republic,DOM,12/20/2021,51.87,48.13,
Dominican Republic,DOM,12/22/2021,51.93,48.07,
Dominican Republic,DOM,12/23/2021,51.94,48.06,
Dominican Republic,DOM,12/24/2021,51.95,48.05,
Dominican Republic,DOM,12/27/2021,51.97,48.03,
Dominican Republic,DOM,12/28/2021,51.99,48.01,
Ecuador,ECU,2/3/2021,0,100,
Ecuador,ECU,2/4/2021,0,100,
Ecuador,ECU,2/5/2021,0,100,
Ecuador,ECU,2/6/2021,0,100,
Ecuador,ECU,2/7/2021,0,100,
Ecuador,ECU,2/8/2021,0,100,
Ecuador,ECU,2/9/2021,0,100,
Ecuador,ECU,2/10/2021,0,100,
Ecuador,ECU,2/11/2021,0.01,99.99,
Ecuador,ECU,2/12/2021,0.01,99.99,
Ecuador,ECU,2/13/2021,0.01,99.99,
Ecuador,ECU,2/14/2021,0.01,99.99,
Ecuador,ECU,2/15/2021,0.01,99.99,
Ecuador,ECU,2/16/2021,0.01,99.99,
Ecuador,ECU,2/17/2021,0.01,99.99,
Ecuador,ECU,2/18/2021,0.02,99.98,
Ecuador,ECU,2/19/2021,0.02,99.98,
Ecuador,ECU,2/20/2021,0.02,99.98,
Ecuador,ECU,2/21/2021,0.02,99.98,
Ecuador,ECU,2/22/2021,0.02,99.98,
Ecuador,ECU,2/23/2021,0.02,99.98,
Ecuador,ECU,2/24/2021,0.02,99.98,
Ecuador,ECU,2/25/2021,0.03,99.97,
Ecuador,ECU,2/26/2021,0.04,99.96,
Ecuador,ECU,2/27/2021,0.04,99.96,
Ecuador,ECU,2/28/2021,0.04,99.96,
Ecuador,ECU,3/1/2021,0.04,99.96,
Ecuador,ECU,3/2/2021,0.04,99.96,
Ecuador,ECU,3/3/2021,0.04,99.96,
Ecuador,ECU,3/4/2021,0.04,99.96,
Ecuador,ECU,3/5/2021,0.04,99.96,
Ecuador,ECU,3/6/2021,0.04,99.96,
Ecuador,ECU,3/7/2021,0.04,99.96,
Ecuador,ECU,3/8/2021,0.04,99.96,
Ecuador,ECU,3/9/2021,0.04,99.96,
Ecuador,ECU,3/10/2021,0.04,99.96,
Ecuador,ECU,3/11/2021,0.07,99.93,
Ecuador,ECU,3/12/2021,0.11,99.89,
Ecuador,ECU,3/13/2021,0.11,99.89,
Ecuador,ECU,3/14/2021,0.11,99.89,
Ecuador,ECU,3/15/2021,0.12,99.88,
Ecuador,ECU,3/16/2021,0.12,99.88,
Ecuador,ECU,3/17/2021,0.12,99.88,
Ecuador,ECU,3/18/2021,0.15,99.85,
Ecuador,ECU,3/19/2021,0.18,99.82,
Ecuador,ECU,3/20/2021,0.2,99.8,
Ecuador,ECU,3/21/2021,0.2,99.8,
Ecuador,ECU,3/22/2021,0.2,99.8,
Ecuador,ECU,3/23/2021,0.21,99.79,
Ecuador,ECU,3/24/2021,0.21,99.79,
Ecuador,ECU,3/25/2021,0.27,99.73,
Ecuador,ECU,3/26/2021,0.34,99.66,
Ecuador,ECU,3/27/2021,0.35,99.65,
Ecuador,ECU,3/28/2021,0.35,99.65,
Ecuador,ECU,3/29/2021,0.36,99.64,
Ecuador,ECU,3/30/2021,0.38,99.62,
Ecuador,ECU,3/31/2021,0.38,99.62,
Ecuador,ECU,4/1/2021,0.44,99.56,
Ecuador,ECU,4/2/2021,0.48,99.52,
Ecuador,ECU,4/3/2021,0.49,99.51,
Ecuador,ECU,4/4/2021,0.49,99.51,
Ecuador,ECU,4/5/2021,0.58,99.42,
Ecuador,ECU,4/6/2021,0.62,99.38,
Ecuador,ECU,4/7/2021,0.65,99.35,
Ecuador,ECU,4/8/2021,0.68,99.32,
Ecuador,ECU,4/9/2021,0.7,99.3,
Ecuador,ECU,4/10/2021,0.71,99.29,
Ecuador,ECU,4/11/2021,0.71,99.29,
Ecuador,ECU,4/12/2021,0.76,99.24,
Ecuador,ECU,4/13/2021,0.8,99.2,
Ecuador,ECU,4/14/2021,0.83,99.17,
Ecuador,ECU,4/15/2021,0.87,99.13,
Ecuador,ECU,4/16/2021,0.96,99.04,
Ecuador,ECU,4/17/2021,0.98,99.02,
Ecuador,ECU,4/18/2021,0.98,99.02,
Ecuador,ECU,4/19/2021,1.01,98.99,
Ecuador,ECU,4/20/2021,1.04,98.96,
Ecuador,ECU,4/21/2021,1.07,98.93,
Ecuador,ECU,4/22/2021,1.09,98.91,
Ecuador,ECU,4/23/2021,1.14,98.86,
Ecuador,ECU,4/24/2021,1.16,98.84,
Ecuador,ECU,4/25/2021,1.17,98.83,
Ecuador,ECU,4/26/2021,1.23,98.77,
Ecuador,ECU,4/27/2021,1.29,98.71,
Ecuador,ECU,4/28/2021,1.33,98.67,
Ecuador,ECU,4/29/2021,1.35,98.65,
Ecuador,ECU,4/30/2021,1.41,98.59,
Ecuador,ECU,5/1/2021,1.43,98.57,
Ecuador,ECU,5/2/2021,1.44,98.56,
Ecuador,ECU,5/3/2021,1.46,98.54,
Ecuador,ECU,5/4/2021,1.5,98.5,
Ecuador,ECU,5/5/2021,1.55,98.45,
Ecuador,ECU,5/6/2021,1.61,98.39,
Ecuador,ECU,5/7/2021,1.64,98.36,
Ecuador,ECU,5/8/2021,1.65,98.35,
Ecuador,ECU,5/9/2021,1.66,98.34,
Ecuador,ECU,5/10/2021,1.68,98.32,
Ecuador,ECU,5/11/2021,1.74,98.26,
Ecuador,ECU,5/12/2021,1.86,98.14,
Ecuador,ECU,5/13/2021,1.99,98.01,
Ecuador,ECU,5/14/2021,2.1,97.9,
Ecuador,ECU,5/15/2021,2.22,97.78,
Ecuador,ECU,5/16/2021,2.26,97.74,
Ecuador,ECU,5/17/2021,2.37,97.63,
Ecuador,ECU,5/18/2021,2.51,97.49,
Ecuador,ECU,5/19/2021,2.67,97.33,
Ecuador,ECU,5/20/2021,2.85,97.15,
Ecuador,ECU,5/21/2021,3.07,96.93,
Ecuador,ECU,5/22/2021,3.18,96.82,
Ecuador,ECU,5/23/2021,3.22,96.78,
Ecuador,ECU,5/24/2021,3.24,96.76,
Ecuador,ECU,5/25/2021,3.24,96.76,
Ecuador,ECU,5/26/2021,3.54,96.46,
Ecuador,ECU,5/27/2021,3.86,96.14,
Ecuador,ECU,5/28/2021,4.1,95.9,
Ecuador,ECU,5/29/2021,4.21,95.79,
Ecuador,ECU,5/30/2021,4.26,95.74,
Ecuador,ECU,5/31/2021,4.44,95.56,
Ecuador,ECU,6/1/2021,4.58,95.42,
Ecuador,ECU,6/2/2021,4.74,95.26,
Ecuador,ECU,6/3/2021,4.9,95.1,
Ecuador,ECU,6/4/2021,5.11,94.89,
Ecuador,ECU,6/5/2021,5.2,94.8,
Ecuador,ECU,6/6/2021,5.27,94.73,
Ecuador,ECU,6/7/2021,5.37,94.63,
Ecuador,ECU,6/8/2021,5.47,94.53,
Ecuador,ECU,6/9/2021,5.6,94.4,
Ecuador,ECU,6/10/2021,5.78,94.22,
Ecuador,ECU,6/11/2021,6.03,93.97,
Ecuador,ECU,6/12/2021,6.17,93.83,
Ecuador,ECU,6/13/2021,6.24,93.76,
Ecuador,ECU,6/14/2021,6.33,93.67,
Ecuador,ECU,6/15/2021,6.44,93.56,
Ecuador,ECU,6/16/2021,6.62,93.38,
Ecuador,ECU,6/17/2021,6.88,93.12,
Ecuador,ECU,6/18/2021,7.04,92.96,
Ecuador,ECU,6/19/2021,7.1,92.9,
Ecuador,ECU,6/20/2021,7.12,92.88,
Ecuador,ECU,6/21/2021,7.2,92.8,
Ecuador,ECU,6/22/2021,7.27,92.73,
Ecuador,ECU,6/23/2021,7.37,92.63,
Ecuador,ECU,6/24/2021,7.53,92.47,
Ecuador,ECU,6/25/2021,7.62,92.38,
Ecuador,ECU,6/26/2021,7.71,92.29,
Ecuador,ECU,6/27/2021,7.76,92.24,
Ecuador,ECU,6/28/2021,7.88,92.12,
Ecuador,ECU,6/29/2021,7.97,92.03,
Ecuador,ECU,6/30/2021,8.12,91.88,
Ecuador,ECU,7/1/2021,8.36,91.64,
Ecuador,ECU,7/2/2021,8.61,91.39,
Ecuador,ECU,7/3/2021,8.76,91.24,
Ecuador,ECU,7/4/2021,8.86,91.14,
Ecuador,ECU,7/5/2021,9.07,90.93,
Ecuador,ECU,7/6/2021,9.29,90.71,
Ecuador,ECU,7/7/2021,9.48,90.52,
Ecuador,ECU,7/8/2021,9.69,90.31,
Ecuador,ECU,7/9/2021,9.91,90.09,
Ecuador,ECU,7/10/2021,10.01,89.99,
Ecuador,ECU,7/11/2021,10.09,89.91,
Ecuador,ECU,7/12/2021,10.24,89.76,
Ecuador,ECU,7/13/2021,10.42,89.58,
Ecuador,ECU,7/14/2021,10.59,89.41,
Ecuador,ECU,7/15/2021,10.72,89.28,
Ecuador,ECU,7/16/2021,10.89,89.11,
Ecuador,ECU,7/17/2021,11,89,
Ecuador,ECU,7/18/2021,11.09,88.91,
Ecuador,ECU,7/19/2021,11.2,88.8,
Ecuador,ECU,7/20/2021,11.31,88.69,
Ecuador,ECU,7/21/2021,11.4,88.6,
Ecuador,ECU,7/22/2021,11.56,88.44,
Ecuador,ECU,7/23/2021,11.72,88.28,
Ecuador,ECU,7/24/2021,11.83,88.17,
Ecuador,ECU,7/25/2021,11.89,88.11,
Ecuador,ECU,7/26/2021,12.12,87.88,
Ecuador,ECU,7/27/2021,12.45,87.55,
Ecuador,ECU,7/28/2021,12.88,87.12,
Ecuador,ECU,7/29/2021,13.22,86.78,
Ecuador,ECU,7/30/2021,13.54,86.46,
Ecuador,ECU,7/31/2021,13.77,86.23,
Ecuador,ECU,8/1/2021,14.04,85.96,
Ecuador,ECU,8/2/2021,14.61,85.39,
Ecuador,ECU,8/3/2021,15.3,84.7,
Ecuador,ECU,8/4/2021,16.07,83.93,
Ecuador,ECU,8/5/2021,16.98,83.02,
Ecuador,ECU,8/6/2021,18.1,81.9,
Ecuador,ECU,8/7/2021,19.17,80.83,
Ecuador,ECU,8/8/2021,20.1,79.9,
Ecuador,ECU,8/9/2021,20.12,79.88,
Ecuador,ECU,8/10/2021,22.22,77.78,
Ecuador,ECU,8/11/2021,24.09,75.91,
Ecuador,ECU,8/12/2021,25.6,74.4,
Ecuador,ECU,8/13/2021,26.7,73.3,
Ecuador,ECU,8/14/2021,27.28,72.72,
Ecuador,ECU,8/15/2021,27.64,72.36,
Ecuador,ECU,8/16/2021,29.74,70.26,
Ecuador,ECU,8/17/2021,32.02,67.98,
Ecuador,ECU,8/18/2021,34.16,65.84,
Ecuador,ECU,8/19/2021,35.98,64.02,
Ecuador,ECU,8/20/2021,37.51,62.49,
Ecuador,ECU,8/21/2021,38.58,61.42,
Ecuador,ECU,8/22/2021,39.32,60.68,
Ecuador,ECU,8/23/2021,40.38,59.62,
Ecuador,ECU,8/24/2021,41.64,58.36,
Ecuador,ECU,8/25/2021,42.9,57.1,
Ecuador,ECU,8/26/2021,44.27,55.73,
Ecuador,ECU,8/27/2021,45.75,54.25,
Ecuador,ECU,8/28/2021,46.78,53.22,
Ecuador,ECU,8/29/2021,47.41,52.59,
Ecuador,ECU,8/30/2021,48.41,51.59,
Ecuador,ECU,8/31/2021,49.29,50.71,
Ecuador,ECU,9/8/2021,53.28,46.72,
Ecuador,ECU,9/9/2021,53.54,46.46,
Ecuador,ECU,9/10/2021,53.81,46.19,
Ecuador,ECU,9/11/2021,53.87,46.13,
Ecuador,ECU,9/12/2021,53.89,46.11,
Ecuador,ECU,9/13/2021,54.06,45.94,
Ecuador,ECU,9/14/2021,54.24,45.76,
Ecuador,ECU,9/15/2021,54.41,45.59,
Ecuador,ECU,9/20/2021,54.77,45.23,
Ecuador,ECU,9/21/2021,54.88,45.12,
Ecuador,ECU,9/22/2021,54.97,45.03,
Ecuador,ECU,9/23/2021,55.05,44.95,
Ecuador,ECU,9/24/2021,55.15,44.85,
Ecuador,ECU,9/25/2021,55.16,44.84,
Ecuador,ECU,9/26/2021,55.16,44.84,
Ecuador,ECU,9/27/2021,55.24,44.76,
Ecuador,ECU,9/28/2021,55.31,44.69,
Ecuador,ECU,9/29/2021,55.38,44.62,
Ecuador,ECU,9/30/2021,55.45,44.55,
Ecuador,ECU,10/1/2021,55.53,44.47,
Ecuador,ECU,10/2/2021,55.54,44.46,
Ecuador,ECU,10/3/2021,55.54,44.46,
Ecuador,ECU,10/4/2021,55.61,44.39,
Ecuador,ECU,10/5/2021,55.67,44.33,
Ecuador,ECU,10/6/2021,55.73,44.27,
Ecuador,ECU,10/7/2021,55.78,44.22,
Ecuador,ECU,10/8/2021,55.81,44.19,
Ecuador,ECU,10/9/2021,55.82,44.18,
Ecuador,ECU,10/10/2021,55.82,44.18,
Ecuador,ECU,10/11/2021,55.9,44.1,
Ecuador,ECU,10/12/2021,55.96,44.04,
Ecuador,ECU,10/13/2021,56.02,43.98,
Ecuador,ECU,10/14/2021,56.08,43.92,
Ecuador,ECU,10/15/2021,56.18,43.82,
Ecuador,ECU,10/16/2021,56.2,43.8,
Ecuador,ECU,10/17/2021,56.2,43.8,
Ecuador,ECU,10/18/2021,56.3,43.7,
Ecuador,ECU,10/19/2021,56.41,43.59,
Ecuador,ECU,10/20/2021,56.55,43.45,
Ecuador,ECU,10/21/2021,56.68,43.32,
Ecuador,ECU,10/22/2021,56.83,43.17,
Ecuador,ECU,10/23/2021,56.85,43.15,
Ecuador,ECU,10/24/2021,56.86,43.14,
Ecuador,ECU,10/25/2021,57.01,42.99,
Ecuador,ECU,10/26/2021,57.17,42.83,
Ecuador,ECU,10/27/2021,57.32,42.68,
Ecuador,ECU,10/28/2021,57.48,42.52,
Ecuador,ECU,10/29/2021,57.63,42.37,
Ecuador,ECU,10/30/2021,57.66,42.34,
Ecuador,ECU,10/31/2021,57.66,42.34,
Ecuador,ECU,11/1/2021,57.67,42.33,
Ecuador,ECU,11/2/2021,57.67,42.33,
Ecuador,ECU,11/3/2021,57.68,42.32,
Ecuador,ECU,11/4/2021,57.83,42.17,
Ecuador,ECU,11/5/2021,57.97,42.03,
Ecuador,ECU,11/6/2021,57.99,42.01,
Ecuador,ECU,11/7/2021,58,42,
Ecuador,ECU,11/8/2021,58.15,41.85,
Ecuador,ECU,11/9/2021,58.32,41.68,
Ecuador,ECU,11/10/2021,58.52,41.48,
Ecuador,ECU,11/11/2021,58.74,41.26,
Ecuador,ECU,11/12/2021,58.92,41.08,
Ecuador,ECU,11/13/2021,58.97,41.03,
Ecuador,ECU,11/14/2021,58.99,41.01,
Ecuador,ECU,11/15/2021,59.2,40.8,
Ecuador,ECU,11/16/2021,59.45,40.55,
Ecuador,ECU,11/17/2021,59.75,40.25,
Ecuador,ECU,11/18/2021,60.09,39.91,
Ecuador,ECU,11/19/2021,60.44,39.56,
Ecuador,ECU,11/20/2021,60.58,39.42,
Ecuador,ECU,11/21/2021,60.67,39.33,
Ecuador,ECU,11/22/2021,61.37,38.63,
Ecuador,ECU,11/23/2021,61.78,38.22,
Ecuador,ECU,11/24/2021,62.28,37.72,
Ecuador,ECU,11/25/2021,62.77,37.23,
Ecuador,ECU,11/26/2021,63.23,36.77,
Ecuador,ECU,11/27/2021,63.33,36.67,
Ecuador,ECU,11/28/2021,63.38,36.62,
Ecuador,ECU,11/29/2021,63.72,36.28,
Ecuador,ECU,11/30/2021,64.02,35.98,
Ecuador,ECU,12/1/2021,64.3,35.7,
Ecuador,ECU,12/2/2021,64.63,35.37,
Ecuador,ECU,12/3/2021,64.89,35.11,
Ecuador,ECU,12/4/2021,64.97,35.03,
Ecuador,ECU,12/5/2021,65.01,34.99,
Ecuador,ECU,12/6/2021,65.2,34.8,
Ecuador,ECU,12/7/2021,65.45,34.55,
